Timestamp,Position_X_m,Position_Y_m,Position_Z_m,Breite_m,Hoehe_m,Tiefe_m,Confidence
2026-02-04 21:34:29.092,1.0346,0.1614,0.1417,0.2118,0.2173,1.3582,3
2026-02-04 21:34:29.250,1.0346,0.1630,0.1445,0.2092,0.2230,1.3548,4
2026-02-04 21:34:29.440,1.0346,0.1614,0.1418,0.2077,0.2295,1.3524,5
2026-02-04 21:34:29.617,1.0346,0.1614,0.1446,0.2063,0.2339,1.3507,6
2026-02-04 21:34:29.800,1.0346,0.1629,0.1403,0.2054,0.2353,1.3495,7
2026-02-04 21:34:29.987,1.0346,0.1622,0.1446,0.2057,0.2362,1.3487,8
2026-02-04 21:34:30.157,1.0346,0.1619,0.1418,0.2050,0.2362,1.3481,9
2026-02-04 21:34:30.327,1.0346,0.1619,0.1417,0.2045,0.2362,1.3477,10
2026-02-04 21:34:30.492,1.0346,0.1621,0.1255,0.2051,0.2271,1.3474,11
2026-02-04 21:34:30.662,1.0346,0.1619,0.1236,0.2054,0.2208,1.3472,12
2026-02-04 21:34:30.811,1.0346,0.1604,0.1236,0.2048,0.2162,1.3471,13
2026-02-04 21:34:30.978,1.0346,0.1604,0.1237,0.2043,0.2121,1.3470,14
2026-02-04 21:34:31.151,1.0346,0.1604,0.1213,0.2040,0.2091,1.3469,15
2026-02-04 21:34:31.318,1.0346,0.1604,0.1236,0.2038,0.2070,1.3469,16
2026-02-04 21:34:31.495,1.0346,0.1604,0.1236,0.2037,0.2055,1.3468,17
2026-02-04 21:34:31.665,1.0346,0.1604,0.1237,0.2036,0.2056,1.3468,18
2026-02-04 21:34:31.838,1.0346,0.1604,0.1255,0.2035,0.2047,1.3468,19
2026-02-04 21:34:32.010,1.0346,0.1604,0.1221,0.2034,0.2023,1.3468,20
2026-02-04 21:34:32.184,1.0346,0.1605,0.1209,0.2033,0.2013,1.3468,21
2026-02-04 21:34:32.359,1.0346,0.1601,0.1209,0.2031,0.1999,1.3468,22
2026-02-04 21:34:32.533,1.0346,0.1600,0.1220,0.2029,0.1990,1.3468,23
2026-02-04 21:34:32.705,1.0346,0.1602,0.1209,0.2029,0.1983,1.3468,24
2026-02-04 21:34:32.884,1.0346,0.1618,0.1208,0.2039,0.1986,1.3468,25
2026-02-04 21:34:33.068,1.0346,0.1618,0.1240,0.2046,0.1987,1.3467,26
2026-02-04 21:34:33.249,1.0346,0.1628,0.1208,0.2056,0.1998,1.3467,27
2026-02-04 21:34:33.427,1.0346,0.1618,0.1221,0.2056,0.1989,1.3467,28
2026-02-04 21:34:33.610,1.0346,0.1608,0.1209,0.2051,0.1982,1.3467,29
2026-02-04 21:34:33.792,1.0346,0.1607,0.1210,0.2048,0.1978,1.3467,30
2026-02-04 21:34:33.974,1.0535,0.1607,0.1209,0.2045,0.1975,1.3580,31
2026-02-04 21:34:34.156,1.0535,0.1607,0.1209,0.2044,0.2000,1.3660,32
2026-02-04 21:34:34.340,1.0535,0.1608,0.1256,0.2042,0.1991,1.3715,33
2026-02-04 21:34:34.522,1.0535,0.1608,0.1256,0.2041,0.2012,1.3754,34
2026-02-04 21:34:34.709,1.0535,0.1602,0.1209,0.2036,0.1998,1.3781,35
2026-02-04 21:34:34.894,1.0535,0.1602,0.1256,0.2033,0.1989,1.3800,36
2026-02-04 21:34:35.097,1.0535,0.1602,0.1209,0.2031,0.1982,1.3813,37
2026-02-04 21:34:35.283,1.0535,0.1602,0.1209,0.2029,0.1978,1.3822,38
2026-02-04 21:34:35.472,1.0535,0.1602,0.1209,0.2028,0.1974,1.3829,39
2026-02-04 21:34:35.636,1.0535,0.1602,0.1209,0.2028,0.1972,1.3833,40
2026-02-04 21:34:35.819,1.0535,0.1602,0.1208,0.2027,0.1970,1.3837,41
2026-02-04 21:34:35.988,1.0535,0.1602,0.1209,0.2027,0.1969,1.3839,42
2026-02-04 21:34:36.177,1.0535,0.1571,0.1210,0.2008,0.1968,1.3840,43
2026-02-04 21:34:36.383,1.0535,0.1571,0.1209,0.1994,0.1967,1.3842,44
2026-02-04 21:34:36.588,1.0535,0.1571,0.1209,0.1985,0.1967,1.3842,45
2026-02-04 21:34:36.779,1.0535,0.1571,0.1209,0.1978,0.1966,1.3843,46
