Timestamp,Position_X_m,Position_Y_m,Position_Z_m,Breite_m,Hoehe_m,Tiefe_m,Confidence
2026-02-04 21:42:16.712,1.5900,0.4952,0.1455,0.1560,0.1920,0.1852,3
2026-02-04 21:42:17.021,1.5900,0.4952,0.1455,0.1560,0.1920,0.1852,4
2026-02-04 21:42:17.302,1.5900,0.4952,0.1455,0.1560,0.1920,0.1852,5
2026-02-04 21:42:17.577,1.5900,0.4952,0.1455,0.1560,0.1920,0.1852,6
2026-02-04 21:42:17.850,1.5900,0.4952,0.1455,0.1560,0.1920,0.1852,7
2026-02-04 21:42:18.151,1.5900,0.4952,0.1455,0.1560,0.1920,0.1852,8
2026-02-04 21:42:18.445,1.5900,0.4952,0.1455,0.1560,0.1920,0.1852,9
2026-02-04 21:42:18.746,1.5900,0.4952,0.1455,0.1560,0.1920,0.1852,10
2026-02-04 21:42:19.049,1.5907,0.4937,0.1425,0.1551,0.1902,0.1848,11
2026-02-04 21:42:19.368,1.5907,0.4937,0.1425,0.1545,0.1889,0.1846,12
2026-02-04 21:42:19.690,1.5907,0.4937,0.1425,0.1540,0.1881,0.1844,13
2026-02-04 21:42:20.040,1.5907,0.4937,0.1425,0.1537,0.1874,0.1843,14
2026-02-04 21:42:20.401,1.5907,0.4937,0.1425,0.1535,0.1870,0.1842,15
2026-02-04 21:42:20.769,1.5907,0.4937,0.1425,0.1534,0.1867,0.1841,16
2026-02-04 21:42:21.154,1.5907,0.4937,0.1425,0.1532,0.1865,0.1841,17
2026-02-04 21:42:21.543,1.5907,0.4937,0.1425,0.1532,0.1863,0.1840,18
2026-02-04 21:42:21.932,1.5907,0.4937,0.1425,0.1531,0.1862,0.1840,19
2026-02-04 21:42:22.324,1.5907,0.4937,0.1440,0.1531,0.1853,0.1840,20
2026-02-04 21:42:22.724,1.5907,0.4937,0.1440,0.1531,0.1846,0.1840,21
2026-02-04 21:42:23.139,1.5907,0.4937,0.1440,0.1530,0.1841,0.1840,22
2026-02-04 21:42:23.543,1.5907,0.4967,0.1440,0.2325,0.2472,0.4679,24
2026-02-04 21:42:23.960,1.5907,0.4967,0.1440,0.2714,0.2781,0.6070,26
2026-02-04 21:42:24.382,1.5907,0.4967,0.1440,0.2905,0.2932,0.6751,28
2026-02-04 21:42:24.821,1.0832,0.1652,0.2685,0.3653,0.3511,0.9333,29
2026-02-04 21:42:25.260,1.0832,0.1652,0.2685,0.4177,0.3915,1.1141,30
2026-02-04 21:42:25.699,1.0832,0.1637,0.2685,0.4535,0.4199,1.2406,31
2026-02-04 21:42:26.145,1.0832,0.1637,0.2685,0.4786,0.4397,1.3292,32
2026-02-04 21:42:26.583,1.0832,0.1637,0.2685,0.4961,0.4536,1.3911,33
2026-02-04 21:42:27.022,1.0832,0.1637,0.2685,0.5084,0.4633,1.4345,34
2026-02-04 21:42:27.462,1.0832,0.1637,0.2685,0.5170,0.4701,1.4649,35
2026-02-04 21:42:27.938,1.0832,0.1637,0.2685,0.5230,0.4749,1.4862,36
2026-02-04 21:42:28.389,1.0832,0.1637,0.2670,0.5272,0.4773,1.5011,37
