Timestamp,Position_X_m,Position_Y_m,Position_Z_m,Breite_m,Hoehe_m,Tiefe_m,Confidence
2026-02-04 21:07:10.899,1.0835,0.0798,0.2629,0.5018,0.4937,1.5266,3
2026-02-04 21:07:11.087,1.5505,0.4464,0.2105,0.3784,0.4655,1.0802,5
2026-02-04 21:07:11.276,1.5505,0.4467,0.1933,0.3174,0.4537,0.8614,7
2026-02-04 21:07:11.465,1.5505,0.4467,0.1934,0.2876,0.4479,0.7543,9
2026-02-04 21:07:11.647,1.5505,0.4463,0.2105,0.2731,0.4450,0.7017,11
2026-02-04 21:07:11.830,1.5505,0.4463,0.1930,0.2661,0.4416,0.6760,13
2026-02-04 21:07:12.004,1.5505,0.4463,0.2104,0.2626,0.4398,0.6635,15
2026-02-04 21:07:12.185,1.5505,0.4463,0.2104,0.2589,0.4390,0.6534,17
2026-02-04 21:07:12.358,1.5492,0.4485,0.2450,0.2602,0.4593,0.6493,19
2026-02-04 21:07:12.516,1.5492,0.4491,0.2450,0.2605,0.4693,0.6473,21
2026-02-04 21:07:12.694,1.5492,0.4491,0.2450,0.2611,0.4742,0.6463,23
2026-02-04 21:07:12.871,1.5492,0.4504,0.2450,0.2616,0.4766,0.6458,25
2026-02-04 21:07:13.054,1.5492,0.4491,0.2467,0.2619,0.4788,0.6456,27
2026-02-04 21:07:13.236,1.5492,0.4490,0.2450,0.2613,0.4788,0.6455,29
2026-02-04 21:07:13.427,1.5492,0.4493,0.2450,0.2614,0.4789,0.6454,31
2026-02-04 21:07:13.607,1.5492,0.4491,0.2450,0.2617,0.4789,0.6456,33
2026-02-04 21:07:13.790,1.5492,0.4491,0.2451,0.2620,0.4798,0.6457,35
2026-02-04 21:07:13.971,1.5492,0.4494,0.2451,0.2623,0.4804,0.6457,37
2026-02-04 21:07:14.156,1.5492,0.4493,0.2450,0.2614,0.4795,0.6458,39
2026-02-04 21:07:14.339,1.5492,0.4485,0.2450,0.2618,0.4792,0.6458,41
2026-02-04 21:07:14.527,1.5492,0.4498,0.2450,0.2623,0.4789,0.6458,43
2026-02-04 21:07:14.714,1.5492,0.4490,0.2450,0.2619,0.4789,0.6458,45
2026-02-04 21:07:14.904,1.5492,0.4494,0.2450,0.2622,0.4788,0.6458,47
2026-02-04 21:07:15.103,1.5492,0.4492,0.2450,0.2622,0.4788,0.6458,49
2026-02-04 21:07:15.294,1.5492,0.4476,0.2450,0.2632,0.4788,0.6458,51
2026-02-04 21:07:15.482,1.5492,0.4479,0.2450,0.2628,0.4787,0.6458,53
2026-02-04 21:07:15.672,1.5492,0.4479,0.2450,0.2628,0.4787,0.6458,55
2026-02-04 21:07:15.872,1.5492,0.4476,0.2457,0.2626,0.4685,0.6458,57
2026-02-04 21:07:16.059,1.5492,0.4476,0.2471,0.2627,0.4741,0.6458,59
2026-02-04 21:07:16.238,1.5492,0.4476,0.2104,0.2619,0.4662,0.6458,61
2026-02-04 21:07:16.436,1.5508,0.4412,0.2626,0.2576,0.4831,0.6448,63
2026-02-04 21:07:16.651,1.5508,0.4414,0.2443,0.2563,0.4914,0.6443,65
2026-02-04 21:07:16.835,1.5508,0.4412,0.2444,0.2556,0.4845,0.6441,67
2026-02-04 21:07:17.037,1.5508,0.4414,0.2626,0.2568,0.4920,0.6479,69
2026-02-04 21:07:17.238,1.5508,0.4414,0.2626,0.2559,0.4957,0.6458,71
2026-02-04 21:07:17.441,1.5508,0.4412,0.2625,0.2554,0.4866,0.6448,73
2026-02-04 21:07:17.632,1.5508,0.4412,0.2626,0.2551,0.4930,0.6443,75
2026-02-04 21:07:17.829,1.5508,0.4414,0.2625,0.2565,0.4961,0.6480,77
