Timestamp,Position_X_m,Position_Y_m,Position_Z_m,Breite_m,Hoehe_m,Tiefe_m,Confidence
2026-02-04 22:40:18.361,1.1720,0.1171,0.2596,0.5060,0.4743,1.4196,3
2026-02-04 22:40:18.507,1.1724,0.1333,0.2638,0.4963,0.4766,1.4193,4
2026-02-04 22:40:18.657,1.1724,0.1334,0.2645,0.4894,0.4753,1.4191,5
2026-02-04 22:40:18.806,1.1724,0.1321,0.2695,0.4855,0.4774,1.4190,6
2026-02-04 22:40:18.957,1.1724,0.1321,0.2638,0.4828,0.4790,1.4189,7
2026-02-04 22:40:19.121,1.1724,0.1334,0.2593,0.4807,0.4801,1.4188,8
2026-02-04 22:40:19.249,1.1724,0.1347,0.2616,0.4801,0.4794,1.4188,9
2026-02-04 22:40:19.367,1.1724,0.1332,0.2697,0.4789,0.4803,1.4187,10
2026-02-04 22:40:19.483,1.1724,0.1333,0.2642,0.4789,0.4808,1.4187,11
2026-02-04 22:40:19.600,1.1724,0.1334,0.2637,0.4789,0.4814,1.4187,12
2026-02-04 22:40:19.717,1.1724,0.1348,0.2616,0.4780,0.4816,1.4187,13
2026-02-04 22:40:19.835,1.1724,0.1348,0.2618,0.4773,0.4806,1.4187,14
2026-02-04 22:40:19.954,1.1724,0.1332,0.2592,0.4778,0.4798,1.4187,15
2026-02-04 22:40:20.074,1.1724,0.1332,0.2592,0.4782,0.4792,1.4187,16
2026-02-04 22:40:20.205,1.1724,0.1332,0.2616,0.4785,0.4774,1.4187,17
2026-02-04 22:40:20.327,1.1724,0.1332,0.2592,0.4786,0.4775,1.4187,18
2026-02-04 22:40:20.450,1.1724,0.1349,0.2592,0.4788,0.4765,1.4187,19
2026-02-04 22:40:20.572,1.1724,0.1332,0.2592,0.4789,0.4770,1.4187,20
2026-02-04 22:40:20.720,1.1724,0.1334,0.2618,0.4780,0.4758,1.4187,21
2026-02-04 22:40:20.843,1.1724,0.1332,0.2620,0.4773,0.4767,1.4187,22
2026-02-04 22:40:20.967,1.1724,0.1281,0.2615,0.4809,0.4770,1.4187,23
2026-02-04 22:40:21.093,1.1724,0.1280,0.2591,0.4835,0.4772,1.4187,24
2026-02-04 22:40:21.222,1.1724,0.1305,0.2614,0.4868,0.4776,1.4187,25
2026-02-04 22:40:21.399,1.1724,0.1305,0.2618,0.4892,0.4779,1.4187,26
2026-02-04 22:40:21.564,1.1724,0.1305,0.2611,0.4908,0.4781,1.4187,27
2026-02-04 22:40:21.721,1.1724,0.1306,0.2620,0.4919,0.4782,1.4187,28
2026-02-04 22:40:21.852,1.1724,0.1306,0.2618,0.4927,0.4782,1.4187,29
2026-02-04 22:40:21.983,1.1724,0.1305,0.2618,0.4931,0.4782,1.4187,30
2026-02-04 22:40:22.118,1.1724,0.1328,0.2615,0.4947,0.4781,1.4187,31
2026-02-04 22:40:22.253,1.1724,0.1307,0.2615,0.4945,0.4780,1.4187,32
2026-02-04 22:40:22.398,1.1724,0.1306,0.2621,0.4945,0.4779,1.4187,33
2026-02-04 22:40:22.558,1.1724,0.1305,0.2615,0.4943,0.4778,1.4187,34
2026-02-04 22:40:22.714,1.1724,0.1304,0.2614,0.4942,0.4776,1.4187,35
2026-02-04 22:40:22.871,1.1724,0.1305,0.2621,0.4940,0.4776,1.4187,36
2026-02-04 22:40:23.050,1.1724,0.1306,0.2596,0.4938,0.4779,1.4187,37
2026-02-04 22:40:23.223,1.1724,0.1358,0.2613,0.4907,0.4778,1.4187,38
2026-02-04 22:40:23.377,1.1724,0.1358,0.2621,0.4885,0.4781,1.4187,39
2026-02-04 22:40:23.523,1.1724,0.1356,0.2621,0.4870,0.4780,1.4187,40
2026-02-04 22:40:23.662,1.1724,0.1356,0.2612,0.4859,0.4777,1.4187,41
2026-02-04 22:40:23.802,1.1724,0.1358,0.2615,0.4852,0.4780,1.4187,42
2026-02-04 22:40:23.942,1.1724,0.1358,0.2620,0.4846,0.4782,1.4187,43
2026-02-04 22:40:24.129,1.1720,0.1208,0.2613,0.4934,0.4768,1.4189,44
2026-02-04 22:40:24.273,1.1720,0.1208,0.2594,0.4995,0.4767,1.4191,45
2026-02-04 22:40:24.418,1.1720,0.1208,0.2613,0.5038,0.4758,1.4193,46
2026-02-04 22:40:24.563,1.1720,0.1208,0.2596,0.5068,0.4751,1.4194,47
2026-02-04 22:40:24.709,1.1720,0.1209,0.2585,0.5089,0.4754,1.4194,48
2026-02-04 22:40:24.881,1.1720,0.1207,0.2596,0.5103,0.4757,1.4195,49
2026-02-04 22:40:25.093,1.1720,0.1207,0.2612,0.5113,0.4761,1.4195,50
2026-02-04 22:40:25.244,1.1720,0.1207,0.2596,0.5120,0.4754,1.4195,51
2026-02-04 22:40:25.457,1.1720,0.1207,0.2595,0.5123,0.4749,1.4195,52
2026-02-04 22:40:25.618,1.1720,0.1206,0.2595,0.5126,0.4745,1.4196,53
2026-02-04 22:40:25.792,1.1720,0.1208,0.2596,0.5130,0.4743,1.4196,54
2026-02-04 22:40:25.940,1.1720,0.1207,0.2613,0.5132,0.4741,1.4196,55
2026-02-04 22:40:26.089,1.1720,0.1208,0.2600,0.5134,0.4748,1.4196,56
2026-02-04 22:40:26.240,1.1720,0.1207,0.2598,0.5136,0.4753,1.4196,57
2026-02-04 22:40:26.394,1.1720,0.1208,0.2613,0.5137,0.4750,1.4196,58
2026-02-04 22:40:26.580,1.1720,0.1230,0.2615,0.5151,0.4757,1.4196,59
2026-02-04 22:40:26.734,1.1720,0.1230,0.2612,0.5161,0.4761,1.4196,60
2026-02-04 22:40:26.889,1.1720,0.1231,0.2614,0.5168,0.4764,1.4196,61
2026-02-04 22:40:27.054,1.1720,0.1230,0.2611,0.5174,0.4768,1.4196,62
2026-02-04 22:40:27.212,1.1720,0.1231,0.2596,0.5177,0.4761,1.4196,63
2026-02-04 22:40:27.397,1.1724,0.1397,0.2613,0.5075,0.4765,1.4193,64
2026-02-04 22:40:27.606,1.1724,0.1397,0.2622,0.5008,0.4772,1.4191,65
2026-02-04 22:40:27.806,1.1724,0.1393,0.2610,0.4961,0.4772,1.4190,66
2026-02-04 22:40:27.969,1.1724,0.1397,0.2619,0.4928,0.4772,1.4189,67
2026-02-04 22:40:28.127,1.1724,0.1397,0.2603,0.4906,0.4766,1.4188,68
2026-02-04 22:40:28.357,1.1724,0.1396,0.2622,0.4886,0.4772,1.4188,69
2026-02-04 22:40:28.578,1.1724,0.1397,0.2615,0.4872,0.4777,1.4187,70
2026-02-04 22:40:28.782,1.1724,0.1397,0.2602,0.4867,0.4775,1.4187,71
2026-02-04 22:40:28.970,1.1724,0.1397,0.2622,0.4859,0.4773,1.4187,72
2026-02-04 22:40:29.133,1.1724,0.1397,0.2612,0.4857,0.4766,1.4187,73
2026-02-04 22:40:29.327,1.1724,0.1397,0.2603,0.4856,0.4761,1.4187,74
2026-02-04 22:40:29.494,1.1724,0.1396,0.2622,0.4855,0.4758,1.4187,75
2026-02-04 22:40:29.657,1.1724,0.1396,0.2622,0.4855,0.4767,1.4187,76
2026-02-04 22:40:29.823,1.1724,0.1396,0.2603,0.4858,0.4768,1.4187,77
2026-02-04 22:40:29.986,1.1724,0.1384,0.2622,0.4857,0.4774,1.4187,78
2026-02-04 22:40:30.192,1.1724,0.1397,0.2601,0.4856,0.4767,1.4187,79
2026-02-04 22:40:30.356,1.1724,0.1397,0.2602,0.4855,0.4767,1.4187,80
2026-02-04 22:40:30.522,1.1724,0.1396,0.2621,0.4863,0.4774,1.4187,81
2026-02-04 22:40:30.687,1.1724,0.1382,0.2623,0.4868,0.4779,1.4187,82
2026-02-04 22:40:30.854,1.1724,0.1380,0.2622,0.4870,0.4781,1.4187,83
2026-02-04 22:40:31.055,1.1724,0.1379,0.2621,0.4870,0.4773,1.4187,84
2026-02-04 22:40:31.224,1.1724,0.1397,0.2622,0.4882,0.4778,1.4187,85
2026-02-04 22:40:31.394,1.1724,0.1396,0.2622,0.4890,0.4782,1.4187,86
