Timestamp,Position_X_m,Position_Y_m,Position_Z_m,Breite_m,Hoehe_m,Tiefe_m,Confidence
2026-02-04 22:19:40.504,1.0794,0.1050,0.2550,0.5243,0.4841,1.5199,3
2026-02-04 22:19:40.632,1.0794,0.1051,0.2549,0.5244,0.4840,1.5199,4
2026-02-04 22:19:40.757,1.0794,0.1051,0.2549,0.5249,0.4840,1.5199,5
2026-02-04 22:19:40.881,1.0794,0.1051,0.2555,0.5248,0.4840,1.5199,6
2026-02-04 22:19:41.006,1.0800,0.1046,0.2549,0.5252,0.4839,1.5195,7
2026-02-04 22:19:41.143,1.0800,0.1163,0.2549,0.5183,0.4838,1.5193,8
2026-02-04 22:19:41.283,1.0800,0.1163,0.2550,0.5136,0.4835,1.5191,9
2026-02-04 22:19:41.432,1.0800,0.1163,0.2549,0.5103,0.4835,1.5190,10
2026-02-04 22:19:41.581,1.0800,0.1166,0.2550,0.5079,0.4836,1.5189,11
2026-02-04 22:19:41.719,1.0800,0.1163,0.2556,0.5063,0.4838,1.5189,12
2026-02-04 22:19:41.870,1.0800,0.1166,0.2557,0.5051,0.4841,1.5188,13
2026-02-04 22:19:42.006,1.0800,0.1136,0.2555,0.5053,0.4844,1.5188,14
2026-02-04 22:19:42.165,1.0800,0.1137,0.2555,0.5055,0.4845,1.5188,15
2026-02-04 22:19:42.321,1.0800,0.1136,0.2555,0.5056,0.4846,1.5188,16
2026-02-04 22:19:42.486,1.0800,0.1135,0.2557,0.5057,0.4848,1.5188,17
2026-02-04 22:19:42.625,1.0800,0.1146,0.2555,0.5056,0.4845,1.5188,18
2026-02-04 22:19:42.785,1.0800,0.1111,0.2555,0.5076,0.4843,1.5188,19
