Timestamp,Position_X_m,Position_Y_m,Position_Z_m,Breite_m,Hoehe_m,Tiefe_m,Confidence
2026-02-02 21:38:10.222,1.0535,0.0683,0.2363,0.4625,0.4725,0.4625,2
2026-02-02 21:38:10.574,1.0535,0.0683,0.2363,0.4625,0.4725,0.4625,3
2026-02-02 21:38:10.922,1.0533,0.0683,0.2363,0.4625,0.4725,0.4625,4
2026-02-02 21:38:11.275,1.0533,0.0733,0.2238,0.4575,0.4475,0.4575,5
2026-02-02 21:38:11.608,1.0533,0.0708,0.2325,0.4575,0.4650,0.4575,6
2026-02-02 21:38:11.943,1.0700,0.0783,0.2325,0.4425,0.4650,0.4425,7
2026-02-02 21:38:12.279,1.0949,0.0783,0.2325,0.4425,0.4650,0.4425,8
2026-02-02 21:38:12.614,1.0949,0.0783,0.2338,0.4425,0.4625,0.4425,9
2026-02-02 21:38:12.956,1.0949,0.0758,0.2350,0.4375,0.4650,0.4375,10
2026-02-02 21:38:13.299,1.0949,0.0758,0.2150,0.4375,0.4250,0.4375,11
2026-02-02 21:38:13.629,1.0949,0.0768,0.2150,0.4350,0.4250,0.4350,12
2026-02-02 21:38:13.963,1.0949,0.0718,0.2150,0.4450,0.4250,0.4450,13
2026-02-02 21:38:14.334,1.0949,0.0718,0.2413,0.4450,0.4775,0.4450,14
2026-02-02 21:38:14.667,1.5532,0.0718,0.2213,0.4450,0.4125,0.4450,15
2026-02-02 21:38:15.001,1.6608,0.0718,0.2175,0.4400,0.4150,0.4400,16
2026-02-02 21:38:15.353,1.6601,0.0714,0.2188,0.4450,0.4175,0.4450,17
2026-02-02 21:38:15.700,1.6601,0.0714,0.2188,0.4450,0.4175,0.4450,18
2026-02-02 21:38:16.035,1.6601,0.0714,0.2175,0.4450,0.4150,0.4450,19
2026-02-02 21:38:16.375,1.5457,0.0714,0.2188,0.4450,0.4125,0.4450,20
2026-02-02 21:38:16.727,1.0675,0.0714,0.2125,0.4450,0.4250,0.4450,21
2026-02-02 21:38:17.061,1.0675,0.0714,0.2125,0.4450,0.4250,0.4450,22
2026-02-02 21:38:17.390,1.0675,0.0714,0.2338,0.4450,0.4675,0.4450,23
2026-02-02 21:38:17.734,1.5473,0.0702,0.2400,0.4475,0.4550,0.4475,24
2026-02-02 21:38:18.067,1.5477,0.0689,0.2200,0.4450,0.4150,0.4450,25
2026-02-02 21:38:18.425,1.5477,0.0689,0.2400,0.4450,0.4550,0.4450,26
2026-02-02 21:38:18.759,1.0255,0.0689,0.2138,0.4450,0.4225,0.4450,27
2026-02-02 21:38:19.097,1.0255,0.0764,0.2163,0.4300,0.4325,0.4300,28
2026-02-02 21:38:19.429,1.0255,0.0760,0.2163,0.4300,0.4325,0.4300,29
2026-02-02 21:38:19.775,1.0802,0.0760,0.2400,0.4350,0.4800,0.4350,30
2026-02-02 21:38:20.122,1.0804,0.0764,0.2388,0.4450,0.4625,0.4450,31
2026-02-02 21:38:20.466,1.0804,0.0802,0.2388,0.4425,0.4625,0.4425,32
2026-02-02 21:38:20.820,1.0804,0.0827,0.2388,0.4475,0.4625,0.4475,33
2026-02-02 21:38:21.143,1.5290,0.0839,0.2425,0.4450,0.4650,0.4450,34
2026-02-02 21:38:21.482,1.0805,0.0827,0.2175,0.4475,0.4200,0.4475,35
2026-02-02 21:38:21.814,1.0805,0.0827,0.2175,0.4475,0.4200,0.4475,36
2026-02-02 21:38:22.148,1.0802,0.0789,0.2138,0.4600,0.4275,0.4600,37
2026-02-02 21:38:22.495,1.0802,0.0752,0.2313,0.4675,0.4625,0.4675,38
2026-02-02 21:38:22.841,1.0802,0.0739,0.2400,0.4650,0.4750,0.4650,39
2026-02-02 21:38:23.193,1.0805,0.0764,0.2125,0.4600,0.4100,0.4600,40
2026-02-02 21:38:23.535,1.0805,0.0752,0.2125,0.4625,0.4100,0.4625,41
2026-02-02 21:38:23.883,1.0670,0.0777,0.2413,0.4625,0.4675,0.4625,42
2026-02-02 21:38:24.218,1.0731,0.0773,0.2100,0.4600,0.4200,0.4600,43
2026-02-02 21:38:24.546,1.0731,0.0773,0.2088,0.4600,0.4175,0.4600,44
2026-02-02 21:38:24.880,1.5357,0.0773,0.2175,0.4600,0.4150,0.4600,45
2026-02-02 21:38:25.213,1.5411,0.0783,0.2163,0.4650,0.4075,0.4650,46
2026-02-02 21:38:25.558,1.5411,0.0783,0.2175,0.4650,0.4050,0.4650,47
2026-02-02 21:38:25.897,1.6236,0.0695,0.2163,0.4825,0.4025,0.4825,48
2026-02-02 21:38:26.238,1.6236,0.0695,0.2450,0.4825,0.4600,0.4825,49
2026-02-02 21:38:26.603,1.6236,0.0695,0.2450,0.4825,0.4600,0.4825,50
2026-02-02 21:38:26.933,1.0581,0.0783,0.2400,0.4650,0.4700,0.4650,51
2026-02-02 21:38:27.271,1.0581,0.0745,0.2413,0.4625,0.4725,0.4625,52
2026-02-02 21:38:27.603,1.0567,0.0758,0.2400,0.4600,0.4800,0.4600,53
2026-02-02 21:38:27.956,1.0567,0.0758,0.2400,0.4600,0.4800,0.4600,53
2026-02-02 21:38:28.292,1.0567,0.0758,0.2400,0.4600,0.4800,0.4600,53
2026-02-02 21:38:28.625,1.0567,0.0758,0.2400,0.4600,0.4800,0.4600,53
2026-02-02 21:38:28.993,1.0567,0.0758,0.2400,0.4600,0.4800,0.4600,53
2026-02-02 21:38:29.323,1.0567,0.0758,0.2400,0.4600,0.4800,0.4600,53
