Timestamp,Position_X_m,Position_Y_m,Position_Z_m,Breite_m,Hoehe_m,Tiefe_m,Confidence
2026-02-02 21:50:08.732,0.9414,0.1103,0.2408,0.4666,0.4813,0.4666,2
2026-02-02 21:50:08.934,0.9411,0.1104,0.2405,0.4644,0.4807,0.4644,3
2026-02-02 21:50:09.143,0.9410,0.1134,0.2417,0.4521,0.4831,0.4521,4
2026-02-02 21:50:09.342,0.9407,0.1099,0.2239,0.4468,0.4475,0.4468,5
2026-02-02 21:50:09.540,0.9395,0.1110,0.2231,0.4479,0.4459,0.4479,6
2026-02-02 21:50:09.747,0.9399,0.1134,0.2235,0.4419,0.4467,0.4419,7
2026-02-02 21:50:09.953,0.9382,0.1071,0.2234,0.4554,0.4464,0.4554,8
2026-02-02 21:50:10.151,0.9399,0.1070,0.2235,0.4560,0.4466,0.4560,9
2026-02-02 21:50:10.354,0.9383,0.0934,0.2240,0.4307,0.4477,0.4307,10
2026-02-02 21:50:10.549,0.9439,0.0785,0.2240,0.4034,0.4476,0.4034,11
2026-02-02 21:50:10.782,0.9439,0.0759,0.2246,0.4018,0.4488,0.4018,12
2026-02-02 21:50:10.928,0.9445,0.0899,0.2246,0.3806,0.4487,0.3806,13
2026-02-02 21:50:11.185,0.9401,0.0970,0.2250,0.3499,0.4496,0.3499,14
2026-02-02 21:50:11.401,0.9399,0.0828,0.2252,0.3654,0.4499,0.3654,15
2026-02-02 21:50:11.608,0.9335,0.0739,0.2269,0.3739,0.4533,0.3739,16
2026-02-02 21:50:11.821,0.9341,0.0807,0.2252,0.3794,0.4500,0.3794,17
2026-02-02 21:50:12.046,0.9319,0.0865,0.2246,0.3907,0.4487,0.3907,18
2026-02-02 21:50:12.229,0.9335,0.1105,0.2244,0.4464,0.4485,0.4464,19
2026-02-02 21:50:12.419,0.9360,0.1094,0.2234,0.4500,0.4464,0.4500,20
2026-02-02 21:50:12.627,0.9338,0.1130,0.2154,0.4423,0.4304,0.4423,21
2026-02-02 21:50:12.833,0.9256,0.1131,0.2033,0.4421,0.4063,0.4421,22
2026-02-02 21:50:13.051,0.9231,0.1145,0.2052,0.4368,0.4100,0.4368,23
2026-02-02 21:50:13.238,0.9385,0.1196,0.2053,0.4316,0.4102,0.4316,24
2026-02-02 21:50:13.432,0.9401,0.1184,0.2059,0.4335,0.4114,0.4335,25
2026-02-02 21:50:13.653,0.9279,0.1116,0.2078,0.4214,0.4152,0.4214,26
2026-02-02 21:50:13.871,0.9318,0.0997,0.2059,0.3962,0.4114,0.3962,27
2026-02-02 21:50:14.035,0.9233,0.1202,0.2085,0.3833,0.4166,0.3833,28
2026-02-02 21:50:14.274,0.9249,0.1147,0.2281,0.3896,0.4558,0.3896,29
2026-02-02 21:50:14.474,0.9248,0.1211,0.2233,0.4024,0.4462,0.4024,30
2026-02-02 21:50:14.679,0.9248,0.1211,0.2233,0.4024,0.4462,0.4024,30
2026-02-02 21:50:14.890,0.9248,0.1211,0.2233,0.4024,0.4462,0.4024,30
2026-02-02 21:50:15.085,0.9234,0.1184,0.2216,0.3824,0.4428,0.3824,31
2026-02-02 21:50:15.305,0.9388,0.0802,0.2215,0.4037,0.4427,0.4037,32
2026-02-02 21:50:15.506,0.9377,0.0873,0.2091,0.4176,0.4179,0.4176,33
2026-02-02 21:50:15.728,0.9377,0.0873,0.2091,0.4176,0.4179,0.4176,33
2026-02-02 21:50:15.932,0.9377,0.0873,0.2091,0.4176,0.4179,0.4176,33
2026-02-02 21:50:16.151,0.9377,0.0873,0.2091,0.4176,0.4179,0.4176,33
2026-02-02 21:50:16.359,0.9377,0.0873,0.2091,0.4176,0.4179,0.4176,33
2026-02-02 21:50:16.560,0.9377,0.0873,0.2091,0.4176,0.4179,0.4176,33
2026-02-02 21:50:16.821,0.9377,0.0873,0.2091,0.4176,0.4179,0.4176,33
2026-02-02 21:50:16.937,0.9377,0.0873,0.2091,0.4176,0.4179,0.4176,33
2026-02-02 21:50:17.162,0.9282,0.1263,0.2220,0.4123,0.4436,0.4123,34
2026-02-02 21:50:17.374,0.9295,0.1260,0.2220,0.4081,0.4436,0.4081,35
2026-02-02 21:50:17.577,0.9295,0.1260,0.2220,0.4081,0.4436,0.4081,35
2026-02-02 21:50:17.777,0.9295,0.1260,0.2220,0.4081,0.4436,0.4081,35
2026-02-02 21:50:17.968,0.9295,0.1260,0.2220,0.4081,0.4436,0.4081,35
2026-02-02 21:50:18.186,0.9396,0.0760,0.2219,0.3590,0.4435,0.3590,36
2026-02-02 21:50:18.425,0.9394,0.0959,0.2218,0.3987,0.4432,0.3987,37
2026-02-02 21:50:18.580,0.9411,0.0952,0.2215,0.3976,0.4426,0.3976,38
2026-02-02 21:50:18.804,0.9394,0.0752,0.2200,0.3602,0.4397,0.3602,39
2026-02-02 21:50:19.001,0.9390,0.0954,0.2217,0.4013,0.4430,0.4013,40
2026-02-02 21:50:19.245,0.9346,0.0955,0.2202,0.4011,0.4400,0.4011,41
2026-02-02 21:50:19.471,0.9264,0.1262,0.2216,0.3432,0.4428,0.3432,42
2026-02-02 21:50:19.656,0.9266,0.1238,0.2200,0.3398,0.4397,0.3398,43
2026-02-02 21:50:19.869,0.9291,0.1537,0.2214,0.3898,0.4425,0.3898,44
2026-02-02 21:50:20.085,0.9291,0.1537,0.2214,0.3898,0.4425,0.3898,44
2026-02-02 21:50:20.280,0.9291,0.1537,0.2214,0.3898,0.4425,0.3898,44
2026-02-02 21:50:20.476,0.9291,0.1537,0.2214,0.3898,0.4425,0.3898,44
2026-02-02 21:50:20.701,0.9266,0.1497,0.2402,0.3920,0.4800,0.3920,45
2026-02-02 21:50:20.879,0.9251,0.1490,0.2398,0.3919,0.4792,0.3919,46
2026-02-02 21:50:21.117,0.9252,0.1501,0.2384,0.3896,0.4764,0.3896,47
2026-02-02 21:50:21.249,0.9391,0.0788,0.2378,0.3960,0.4752,0.3960,48
2026-02-02 21:50:21.500,0.9372,0.0792,0.2279,0.4009,0.4554,0.4009,49
2026-02-02 21:50:21.705,0.9372,0.0792,0.2279,0.4009,0.4554,0.4009,49
2026-02-02 21:50:21.889,0.9251,0.0717,0.2288,0.4048,0.4571,0.4048,50
2026-02-02 21:50:22.108,0.9276,0.0894,0.2302,0.4397,0.4599,0.4397,51
2026-02-02 21:50:22.331,0.9312,0.0895,0.2301,0.4395,0.4597,0.4395,52
2026-02-02 21:50:22.523,0.9287,0.0857,0.2301,0.4306,0.4597,0.4306,53
2026-02-02 21:50:22.731,0.9317,0.0943,0.2240,0.4456,0.4476,0.4456,54
2026-02-02 21:50:22.921,0.9276,0.1039,0.2251,0.4336,0.4497,0.4336,55
2026-02-02 21:50:23.131,0.9276,0.1039,0.2251,0.4336,0.4497,0.4336,55
2026-02-02 21:50:23.339,0.9276,0.1039,0.2251,0.4336,0.4497,0.4336,55
2026-02-02 21:50:23.539,0.9276,0.1039,0.2251,0.4336,0.4497,0.4336,55
2026-02-02 21:50:23.748,0.9276,0.1039,0.2251,0.4336,0.4497,0.4336,55
2026-02-02 21:50:23.919,0.9276,0.1039,0.2251,0.4336,0.4497,0.4336,55
2026-02-02 21:50:24.154,0.9248,0.0821,0.2279,0.3852,0.4553,0.3852,56
2026-02-02 21:50:24.364,0.9244,0.0837,0.2279,0.3876,0.4555,0.3876,57
2026-02-02 21:50:24.563,0.9243,0.0665,0.2276,0.3426,0.4549,0.3426,58
2026-02-02 21:50:24.753,0.9231,0.1028,0.2263,0.2992,0.4522,0.2992,59
2026-02-02 21:50:24.966,0.9242,0.0997,0.2255,0.2923,0.4507,0.2923,60
2026-02-02 21:50:25.168,0.9243,0.1001,0.2255,0.2947,0.4507,0.2947,61
2026-02-02 21:50:25.362,0.9266,0.0845,0.2316,0.3383,0.4628,0.3383,62
2026-02-02 21:50:25.560,0.9314,0.0843,0.2144,0.3130,0.4284,0.3130,63
2026-02-02 21:50:25.767,0.9300,0.0837,0.2123,0.3212,0.4243,0.3212,64
2026-02-02 21:50:25.964,0.9340,0.0929,0.2193,0.3336,0.4382,0.3336,65
2026-02-02 21:50:26.170,0.9330,0.1022,0.2176,0.3147,0.4348,0.3147,66
2026-02-02 21:50:26.386,0.9241,0.1078,0.2125,0.3027,0.4247,0.3027,67
2026-02-02 21:50:26.561,0.9200,0.0957,0.2090,0.2782,0.4177,0.2782,68
2026-02-02 21:50:26.791,0.9162,0.0877,0.2088,0.2589,0.4173,0.2589,69
2026-02-02 21:50:26.984,0.9165,0.0883,0.2088,0.2691,0.4172,0.2691,70
2026-02-02 21:50:27.184,0.9227,0.1469,0.2233,0.3734,0.4461,0.3734,71
2026-02-02 21:50:27.398,0.9222,0.1452,0.2109,0.3706,0.4215,0.3706,72
