Timestamp,Position_X_m,Position_Y_m,Position_Z_m,Breite_m,Hoehe_m,Tiefe_m,Confidence
2026-02-06 18:11:44.802,0.6871,0.0136,0.2380,0.4718,0.4214,0.7311,3
2026-02-06 18:11:45.047,0.6871,0.0128,0.2379,0.4719,0.4215,0.7311,4
2026-02-06 18:11:45.291,0.6871,0.0135,0.2380,0.4721,0.4213,0.7311,5
2026-02-06 18:11:45.540,0.6871,0.0134,0.2379,0.4719,0.4214,0.7311,6
2026-02-06 18:11:45.768,0.6871,0.0135,0.2376,0.4717,0.4213,0.7311,7
2026-02-06 18:11:45.991,0.6871,0.0128,0.2375,0.4718,0.4212,0.7311,8
2026-02-06 18:11:46.216,0.6871,0.0144,0.2374,0.4720,0.4210,0.7311,9
2026-02-06 18:11:46.444,0.6871,0.0145,0.2376,0.4722,0.4210,0.7311,10
2026-02-06 18:11:46.668,0.6871,0.0144,0.2376,0.4723,0.4209,0.7311,11
2026-02-06 18:11:46.892,0.6871,0.0145,0.2376,0.4724,0.4209,0.7311,12
2026-02-06 18:11:47.112,0.6872,0.0146,0.2375,0.4725,0.4209,0.7310,13
2026-02-06 18:11:47.336,0.6872,0.0144,0.2376,0.4726,0.4217,0.7310,14
2026-02-06 18:11:47.574,0.6872,0.0143,0.2373,0.4726,0.4222,0.7309,15
2026-02-06 18:11:47.801,0.6872,0.0144,0.2375,0.4726,0.4218,0.7309,16
2026-02-06 18:11:48.027,0.6872,0.0144,0.2376,0.4726,0.4215,0.7309,17
2026-02-06 18:11:48.252,0.6872,0.0144,0.2375,0.4727,0.4221,0.7309,18
2026-02-06 18:11:48.478,0.6872,0.0144,0.2389,0.4726,0.4226,0.7309,19
2026-02-06 18:11:48.703,0.6872,0.0143,0.2389,0.4726,0.4229,0.7309,20
2026-02-06 18:11:48.928,0.6872,0.0145,0.2388,0.4727,0.4223,0.7309,21
2026-02-06 18:11:49.157,0.6872,0.0143,0.2389,0.4726,0.4219,0.7309,22
2026-02-06 18:11:49.386,0.6872,0.0144,0.2375,0.4726,0.4216,0.7309,23
2026-02-06 18:11:49.620,0.6872,0.0144,0.2375,0.4726,0.4214,0.7309,24
2026-02-06 18:11:49.861,0.6872,0.0143,0.2375,0.4726,0.4212,0.7309,25
2026-02-06 18:11:50.087,0.6872,0.0144,0.2375,0.4726,0.4211,0.7309,26
2026-02-06 18:11:50.311,0.6872,0.0144,0.2376,0.4726,0.4210,0.7309,27
2026-02-06 18:11:50.534,0.6872,0.0144,0.2377,0.4726,0.4210,0.7309,28
2026-02-06 18:11:50.760,0.6872,0.0145,0.2376,0.4726,0.4209,0.7309,29
2026-02-06 18:11:50.984,0.6872,0.0144,0.2375,0.4726,0.4208,0.7309,30
2026-02-06 18:11:51.208,0.6872,0.0145,0.2375,0.4725,0.4207,0.7309,31
2026-02-06 18:11:51.434,0.6872,0.0144,0.2376,0.4725,0.4207,0.7309,32
2026-02-06 18:11:51.668,0.6872,0.0144,0.2374,0.4725,0.4207,0.7309,33
2026-02-06 18:11:51.892,0.6872,0.0146,0.2374,0.4725,0.4207,0.7309,34
2026-02-06 18:11:52.116,0.6872,0.0146,0.2379,0.4726,0.4206,0.7309,35
2026-02-06 18:11:52.342,0.6872,0.0146,0.2378,0.4726,0.4206,0.7309,36
2026-02-06 18:11:52.567,0.6872,0.0145,0.2373,0.4727,0.4206,0.7309,37
2026-02-06 18:11:52.789,0.6872,0.0146,0.2373,0.4727,0.4206,0.7309,38
2026-02-06 18:11:53.014,0.6872,0.0144,0.2374,0.4727,0.4206,0.7309,39
2026-02-06 18:11:53.237,0.6872,0.0144,0.2378,0.4726,0.4208,0.7309,40
2026-02-06 18:11:53.469,0.6872,0.0145,0.2374,0.4726,0.4207,0.7309,41
2026-02-06 18:11:53.699,0.6872,0.0145,0.2372,0.4725,0.4209,0.7309,42
2026-02-06 18:11:53.922,0.6872,0.0145,0.2374,0.4725,0.4207,0.7309,43
2026-02-06 18:11:54.148,0.6872,0.0146,0.2372,0.4725,0.4207,0.7309,44
2026-02-06 18:11:54.391,0.6872,0.0145,0.2373,0.4724,0.4206,0.7309,45
2026-02-06 18:11:54.618,0.6872,0.0145,0.2372,0.4724,0.4205,0.7309,46
2026-02-06 18:11:54.843,0.6872,0.0145,0.2372,0.4724,0.4205,0.7309,47
2026-02-06 18:11:55.081,0.6755,0.0139,0.2377,0.4698,0.4205,0.7239,48
2026-02-06 18:11:55.311,0.6755,0.0137,0.2372,0.4680,0.4204,0.7190,49
2026-02-06 18:11:55.542,0.6755,0.0136,0.2373,0.4666,0.4203,0.7155,50
2026-02-06 18:11:55.762,0.6755,0.0138,0.2372,0.4656,0.4203,0.7131,51
2026-02-06 18:11:55.987,0.6755,0.0137,0.2379,0.4651,0.4205,0.7114,52
2026-02-06 18:11:56.206,0.6755,0.0134,0.2373,0.4648,0.4205,0.7103,53
2026-02-06 18:11:56.429,0.6755,0.0134,0.2372,0.4645,0.4205,0.7094,54
2026-02-06 18:11:56.655,0.6756,0.0138,0.2372,0.4640,0.4207,0.7088,55
2026-02-06 18:11:56.878,0.6756,0.0134,0.2377,0.4637,0.4206,0.7084,56
2026-02-06 18:11:57.104,0.6756,0.0138,0.2372,0.4637,0.4204,0.7081,57
2026-02-06 18:11:57.327,0.6756,0.0139,0.2372,0.4636,0.4203,0.7079,58
2026-02-06 18:11:57.567,0.6756,0.0139,0.2371,0.4636,0.4202,0.7078,59
