Timestamp,Position_X_m,Position_Y_m,Position_Z_m,Breite_m,Hoehe_m,Tiefe_m,Confidence
2026-02-02 22:51:42.300,1.4103,0.4107,0.2901,0.4087,0.5545,0.8759,3
2026-02-02 22:51:42.474,1.4364,0.5407,0.3251,0.3695,0.5680,0.7259,5
2026-02-02 22:51:42.679,1.4541,0.5257,0.3251,0.3349,0.5746,0.6630,7
2026-02-02 22:51:42.908,1.4541,0.5257,0.3251,0.3349,0.5746,0.6630,7
2026-02-02 22:51:43.126,0.9579,0.1132,0.3276,0.3530,0.5762,0.8468,8
2026-02-02 22:51:43.268,0.9579,0.1132,0.1851,0.3626,0.4888,0.9754,9
2026-02-02 22:51:43.268,1.1957,-1.1143,0.1376,0.0800,0.2800,0.0536,3
2026-02-02 22:51:43.522,0.9579,0.1132,0.1851,0.3693,0.4277,1.0655,10
2026-02-02 22:51:43.522,1.1957,-1.1118,0.1451,0.0815,0.2845,0.0536,4
2026-02-02 22:51:43.713,0.9579,0.1157,0.1851,0.3725,0.3849,1.1285,11
2026-02-02 22:51:43.714,1.1957,-1.1118,0.1451,0.0825,0.2876,0.0536,5
2026-02-02 22:51:43.924,0.9579,0.1157,0.3176,0.3748,0.4344,1.1726,12
2026-02-02 22:51:43.925,1.1957,-1.1118,0.1451,0.0833,0.2899,0.0536,6
2026-02-02 22:51:44.108,0.9579,0.1157,0.3176,0.3763,0.4691,1.2035,13
2026-02-02 22:51:44.108,1.1957,-1.1118,0.1451,0.0833,0.2899,0.0536,6
2026-02-02 22:51:44.386,0.9575,0.1157,0.1726,0.3774,0.4094,1.2253,14
2026-02-02 22:51:44.386,1.1957,-1.1118,0.1451,0.0833,0.2899,0.0536,6
2026-02-02 22:51:44.549,0.9575,0.1107,0.1726,0.3752,0.3676,1.2406,15
2026-02-02 22:51:44.550,1.1957,-1.1118,0.1451,0.0833,0.2899,0.0536,6
2026-02-02 22:51:44.755,0.9575,0.1107,0.1726,0.3736,0.3383,1.2513,16
