Timestamp,Position_X_m,Position_Y_m,Position_Z_m,Breite_m,Hoehe_m,Tiefe_m,Confidence
2026-02-05 00:56:10.648,1.3932,0.1173,0.1065,0.1343,0.2053,0.8420,3
2026-02-05 00:56:10.878,1.3932,0.1177,0.1064,0.1352,0.2041,0.8476,4
2026-02-05 00:56:11.018,1.3932,0.1177,0.1065,0.1358,0.2033,0.8516,5
2026-02-05 00:56:11.343,1.3932,0.1177,0.1063,0.1363,0.2027,0.8544,6
2026-02-05 00:56:11.443,1.3932,0.1177,0.1065,0.1366,0.2022,0.8563,7
2026-02-05 00:56:11.953,1.3932,0.1177,0.0988,0.1368,0.2028,0.8577,8
2026-02-05 00:56:12.288,1.3932,0.1171,0.1079,0.1373,0.1977,0.8587,9
2026-02-05 00:56:13.164,1.3932,0.1171,0.1063,0.1376,0.1942,0.8593,10
2026-02-05 00:56:13.333,1.3932,0.1171,0.1064,0.1379,0.1963,0.8598,11
2026-02-05 00:56:14.085,1.3932,0.1171,0.1063,0.1380,0.1948,0.8601,12
2026-02-05 00:56:14.218,1.3932,0.1171,0.1006,0.1382,0.1922,0.8604,13
2026-02-05 00:56:15.132,1.3932,0.1171,0.1006,0.1382,0.1914,0.8605,14
2026-02-05 00:56:15.209,1.3932,0.1171,0.1012,0.1383,0.1912,0.8606,15
2026-02-05 00:56:15.523,1.3932,0.1171,0.0988,0.1383,0.1896,0.8607,16
2026-02-05 00:56:15.633,1.3932,0.1171,0.0986,0.1384,0.1885,0.8608,17
2026-02-05 00:56:17.271,1.3932,0.1171,0.0987,0.1384,0.1877,0.8608,18
2026-02-05 00:56:17.327,1.3932,0.1171,0.1083,0.1384,0.1871,0.8608,19
2026-02-05 00:56:17.466,1.3932,0.1171,0.0986,0.1384,0.1868,0.8608,20
2026-02-05 00:56:17.672,1.3932,0.1171,0.1011,0.1384,0.1866,0.8609,21
2026-02-05 00:56:17.991,1.3932,0.1171,0.0986,0.1384,0.1922,0.8609,22
2026-02-05 00:56:19.137,1.3932,0.1168,0.1065,0.1386,0.1895,0.8609,23
2026-02-05 00:56:19.607,1.3932,0.1168,0.1081,0.1388,0.1876,0.8609,24
2026-02-05 00:56:20.739,1.3932,0.1168,0.0970,0.1389,0.1928,0.8609,25
2026-02-05 00:56:21.116,1.3932,0.1168,0.1067,0.1390,0.1899,0.8609,26
2026-02-05 00:56:21.280,1.3932,0.1168,0.1081,0.1390,0.1945,0.8609,27
2026-02-05 00:56:21.385,1.3932,0.1168,0.1081,0.1390,0.1977,0.8609,28
2026-02-05 00:56:21.904,1.3932,0.1168,0.1081,0.1391,0.1989,0.8609,29
2026-02-05 00:56:22.000,1.3932,0.1168,0.1078,0.1391,0.2006,0.8609,30
2026-02-05 00:56:22.298,1.3369,0.1168,0.1081,0.1391,0.2020,0.8947,31
2026-02-05 00:56:22.390,1.3369,0.1168,0.1081,0.1391,0.2029,0.9183,32
2026-02-05 00:56:23.107,1.3932,0.1168,0.1082,0.1391,0.2035,0.9011,33
2026-02-05 00:56:23.176,1.3932,0.1168,0.1082,0.1391,0.1982,0.8890,34
2026-02-05 00:56:23.436,1.3932,0.1168,0.1082,0.1391,0.2002,0.8806,35
2026-02-05 00:56:24.468,1.3932,0.1168,0.1082,0.1391,0.2016,0.8747,36
2026-02-05 00:56:26.349,1.3932,0.1168,0.1079,0.1391,0.2025,0.8705,37
2026-02-05 00:56:26.667,1.3856,0.1289,0.1085,0.1258,0.2361,0.9179,39
2026-02-05 00:56:26.722,1.3856,0.1289,0.1085,0.1225,0.2266,0.9019,40
2026-02-05 00:56:26.777,1.3856,0.1289,0.1085,0.1202,0.2199,0.8907,41
2026-02-05 00:56:27.283,1.3856,0.1289,0.1085,0.1186,0.2153,0.8829,42
2026-02-05 00:56:29.249,1.3856,0.1289,0.1084,0.1175,0.2120,0.8774,43
2026-02-05 00:56:29.543,1.3856,0.1290,0.1084,0.1168,0.2097,0.8736,44
2026-02-05 00:56:31.448,1.3856,0.1289,0.1078,0.1162,0.2076,0.8709,45
2026-02-05 00:56:31.587,1.3856,0.1289,0.1066,0.1158,0.2063,0.8690,46
2026-02-05 00:56:32.531,1.3856,0.1289,0.1078,0.1155,0.2053,0.8677,47
2026-02-05 00:56:32.925,1.3856,0.1289,0.1078,0.1153,0.2045,0.8668,48
2026-02-05 00:56:33.471,1.3856,0.1289,0.1078,0.1152,0.2041,0.8661,49
2026-02-05 00:56:33.957,1.3856,0.1289,0.1078,0.1151,0.2040,0.8657,50
2026-02-05 00:56:34.048,1.3856,0.1289,0.1078,0.1150,0.2031,0.8654,51
2026-02-05 00:56:35.458,1.3856,0.1289,0.1081,0.1150,0.2031,0.8651,52
2026-02-05 00:56:35.698,1.3856,0.1289,0.1076,0.1149,0.2030,0.8650,53
2026-02-05 00:56:36.689,1.3856,0.1289,0.1078,0.1149,0.2029,0.8649,54
2026-02-05 00:56:37.101,1.3856,0.1289,0.1078,0.1149,0.2033,0.8648,55
2026-02-05 00:56:38.295,1.3856,0.1289,0.1078,0.1149,0.2033,0.8647,56
2026-02-05 00:56:38.433,1.3856,0.1289,0.1078,0.1149,0.2031,0.8647,57
2026-02-05 00:56:38.721,1.3856,0.1289,0.1078,0.1149,0.2025,0.8647,58
2026-02-05 00:56:39.233,1.3856,0.1289,0.1077,0.1149,0.2026,0.8647,59
2026-02-05 00:56:39.297,1.3856,0.1289,0.1077,0.1149,0.2028,0.8647,60
2026-02-05 00:56:39.418,1.3856,0.1289,0.1077,0.1149,0.2030,0.8646,61
2026-02-05 00:56:39.819,1.3856,0.1289,0.1077,0.1149,0.2030,0.8646,62
2026-02-05 00:56:40.449,1.3856,0.1289,0.1075,0.1149,0.2030,0.8646,63
2026-02-05 00:56:40.634,1.3856,0.1289,0.1083,0.1149,0.2031,0.8646,64
2026-02-05 00:56:40.960,1.3856,0.1289,0.1077,0.1149,0.2034,0.8646,65
2026-02-05 00:56:41.910,1.3856,0.1289,0.1066,0.1149,0.2035,0.8646,66
2026-02-05 00:56:42.851,1.3856,0.1289,0.1080,0.1149,0.2028,0.8646,67
2026-02-05 00:56:44.012,1.3856,0.1289,0.1067,0.1149,0.2030,0.8646,68
2026-02-05 00:56:44.115,1.3856,0.1289,0.1079,0.1149,0.2033,0.8646,69
2026-02-05 00:56:44.175,1.3856,0.1290,0.1060,0.1149,0.2029,0.8646,70
2026-02-05 00:56:44.236,1.3856,0.1290,0.1060,0.1149,0.2029,0.8646,70
2026-02-05 00:56:44.319,1.3856,0.1290,0.1060,0.1149,0.2029,0.8646,70
2026-02-05 00:56:44.371,1.3856,0.1290,0.1060,0.1149,0.2029,0.8646,70
2026-02-05 00:56:44.496,1.3856,0.1290,0.1060,0.1149,0.2029,0.8646,70
2026-02-05 00:56:44.572,1.3856,0.1290,0.1060,0.1149,0.2029,0.8646,70
2026-02-05 00:56:44.631,1.3856,0.1290,0.1060,0.1149,0.2029,0.8646,70
2026-02-05 00:56:44.689,1.3856,0.1290,0.1060,0.1149,0.2029,0.8646,70
2026-02-05 00:56:44.745,1.3856,0.1290,0.1060,0.1149,0.2029,0.8646,70
2026-02-05 00:56:44.801,1.3856,0.1290,0.1060,0.1149,0.2029,0.8646,70
2026-02-05 00:56:44.874,1.3856,0.1290,0.1060,0.1149,0.2029,0.8646,70
2026-02-05 00:56:44.933,1.3856,0.1290,0.1060,0.1149,0.2029,0.8646,70
2026-02-05 00:56:44.992,1.3856,0.1290,0.1060,0.1149,0.2029,0.8646,70
2026-02-05 00:56:45.052,1.3856,0.1290,0.1060,0.1149,0.2029,0.8646,70
2026-02-05 00:56:45.127,1.3856,0.1290,0.1060,0.1149,0.2029,0.8646,70
2026-02-05 00:56:45.193,1.3856,0.1290,0.1060,0.1149,0.2029,0.8646,70
2026-02-05 00:56:45.255,1.3856,0.1290,0.1060,0.1149,0.2029,0.8646,70
2026-02-05 00:56:45.340,1.3856,0.1290,0.1060,0.1149,0.2029,0.8646,70
2026-02-05 00:56:45.403,1.3856,0.1290,0.1060,0.1149,0.2029,0.8646,70
2026-02-05 00:56:45.484,1.3856,0.1290,0.1060,0.1149,0.2029,0.8646,70
2026-02-05 00:56:45.554,1.3856,0.1290,0.1060,0.1149,0.2029,0.8646,70
