Timestamp,Position_X_m,Position_Y_m,Position_Z_m,Breite_m,Hoehe_m,Tiefe_m,Confidence
2026-02-04 21:12:31.851,1.0488,0.1235,0.2595,0.5108,0.4743,1.5047,3
2026-02-04 21:12:32.033,1.0488,0.1239,0.2593,0.5078,0.4744,1.4869,4
2026-02-04 21:12:32.215,1.0488,0.1247,0.2593,0.5058,0.4743,1.4745,5
2026-02-04 21:12:32.387,1.0488,0.1239,0.2593,0.5043,0.4743,1.4658,6
2026-02-04 21:12:32.561,1.0488,0.1239,0.2593,0.5029,0.4744,1.4597,7
2026-02-04 21:12:32.734,1.0488,0.1247,0.2593,0.5023,0.4744,1.4555,8
2026-02-04 21:12:32.906,1.0488,0.1246,0.2594,0.5015,0.4744,1.4525,9
2026-02-04 21:12:33.078,1.0488,0.1250,0.2593,0.5020,0.4743,1.4504,10
2026-02-04 21:12:33.231,1.0488,0.1251,0.2593,0.5023,0.4744,1.4490,11
2026-02-04 21:12:33.405,1.0488,0.1258,0.2594,0.5029,0.4743,1.4479,12
2026-02-04 21:12:33.578,1.0488,0.1258,0.2597,0.5025,0.4742,1.4472,13
2026-02-04 21:12:33.754,1.0488,0.1251,0.2593,0.5027,0.4742,1.4467,14
2026-02-04 21:12:33.931,1.0488,0.1251,0.2603,0.5024,0.4742,1.4464,15
2026-02-04 21:12:34.166,1.0488,0.1258,0.2593,0.5026,0.4742,1.4461,16
2026-02-04 21:12:34.373,1.0488,0.1251,0.2593,0.5030,0.4743,1.4459,17
2026-02-04 21:12:34.567,1.0488,0.1251,0.2603,0.5030,0.4743,1.4458,18
2026-02-04 21:12:34.767,1.0488,0.1251,0.2593,0.5030,0.4743,1.4457,19
2026-02-04 21:12:34.955,1.0488,0.1257,0.2593,0.5030,0.4744,1.4457,20
2026-02-04 21:12:35.147,1.0488,0.1251,0.2592,0.5033,0.4743,1.4456,21
2026-02-04 21:12:35.353,1.0488,0.1251,0.2593,0.5031,0.4743,1.4456,22
2026-02-04 21:12:35.544,1.0488,0.1246,0.2593,0.5035,0.4743,1.4456,23
2026-02-04 21:12:35.701,1.0488,0.1246,0.2595,0.5033,0.4744,1.4456,24
2026-02-04 21:12:35.880,1.0488,0.1260,0.2594,0.5036,0.4751,1.4456,25
