Timestamp,Position_X_m,Position_Y_m,Position_Z_m,Breite_m,Hoehe_m,Tiefe_m,Confidence
2026-02-05 00:18:50.458,1.6479,0.0895,0.1955,0.2204,0.2687,0.4017,3
2026-02-05 00:18:50.642,1.6479,0.0895,0.1501,0.2194,0.2593,0.4017,4
2026-02-05 00:18:50.796,1.6479,0.0895,0.1500,0.2187,0.2801,0.4017,5
2026-02-05 00:18:50.974,1.6479,0.0880,0.1500,0.2191,0.2762,0.4017,6
2026-02-05 00:18:51.147,1.6479,0.0878,0.1498,0.2195,0.2733,0.4017,7
2026-02-05 00:18:51.324,1.6479,0.0878,0.1498,0.2198,0.2620,0.4017,8
2026-02-05 00:18:51.494,1.6479,0.0911,0.1484,0.2199,0.2536,0.4017,9
2026-02-05 00:18:51.640,1.6479,0.0893,0.1496,0.2210,0.2572,0.4017,10
2026-02-05 00:18:51.808,1.6479,0.0893,0.1486,0.2219,0.2603,0.4017,11
2026-02-05 00:18:51.976,1.6479,0.0893,0.1617,0.2225,0.2524,0.4017,12
2026-02-05 00:18:52.114,1.6479,0.0893,0.1481,0.2229,0.2467,0.4017,13
2026-02-05 00:18:52.252,1.6479,0.0893,0.1481,0.2232,0.2431,0.4017,14
2026-02-05 00:18:52.393,1.6479,0.0893,0.1486,0.2234,0.2504,0.4017,15
2026-02-05 00:18:52.534,1.6479,0.0891,0.1641,0.2239,0.2557,0.4017,16
2026-02-05 00:18:52.685,1.6479,0.0891,0.1497,0.2238,0.2494,0.4017,17
2026-02-05 00:18:52.826,1.6479,0.0891,0.1484,0.2237,0.2544,0.4017,18
2026-02-05 00:18:52.966,1.6479,0.0910,0.1490,0.2225,0.2582,0.4017,19
2026-02-05 00:18:53.108,1.6479,0.0932,0.1501,0.2223,0.2426,0.4017,20
2026-02-05 00:18:53.263,1.6479,0.0929,0.1492,0.2225,0.2411,0.4017,21
2026-02-05 00:18:53.428,1.6479,0.0929,0.1493,0.2225,0.2400,0.4017,22
2026-02-05 00:18:53.593,1.6479,0.0926,0.1492,0.2225,0.2386,0.4017,23
2026-02-05 00:18:53.739,1.6479,0.0923,0.1490,0.2225,0.2240,0.4017,24
2026-02-05 00:18:53.887,1.6479,0.0926,0.1258,0.2228,0.2138,0.4017,25
2026-02-05 00:18:54.043,1.6479,0.0931,0.1264,0.2228,0.2153,0.4017,26
2026-02-05 00:18:54.189,1.6479,0.0930,0.1254,0.2228,0.2260,0.4017,27
2026-02-05 00:18:54.336,1.6479,0.0930,0.1420,0.2230,0.2145,0.4017,28
2026-02-05 00:18:54.484,1.6479,0.0930,0.1241,0.2231,0.2071,0.4017,29
2026-02-05 00:18:54.634,1.6479,0.0928,0.1252,0.2234,0.2019,0.4017,30
2026-02-05 00:18:54.784,1.6479,0.0931,0.1408,0.2234,0.2070,0.4017,31
2026-02-05 00:18:54.933,1.6479,0.0932,0.1259,0.2232,0.2018,0.4017,32
2026-02-05 00:18:55.083,1.6479,0.0932,0.1241,0.2233,0.1982,0.4017,33
2026-02-05 00:18:55.267,1.6479,0.0932,0.1262,0.2230,0.1950,0.4017,34
2026-02-05 00:18:55.445,1.6479,0.0932,0.1250,0.2231,0.1935,0.4017,35
2026-02-05 00:18:55.633,1.6479,0.0933,0.1493,0.2231,0.1924,0.4017,36
2026-02-05 00:18:55.806,1.6479,0.0933,0.1500,0.2229,0.2059,0.4017,37
2026-02-05 00:18:55.998,1.6479,0.0933,0.1250,0.2229,0.2147,0.4017,38
2026-02-05 00:18:56.178,1.6479,0.0933,0.1487,0.2228,0.2063,0.4017,39
2026-02-05 00:18:56.357,1.6479,0.0933,0.1409,0.2228,0.2009,0.4017,40
2026-02-05 00:18:56.542,1.6479,0.0933,0.1567,0.2228,0.2158,0.4017,41
2026-02-05 00:18:56.725,1.6479,0.0933,0.1254,0.2227,0.2168,0.4017,42
2026-02-05 00:18:56.922,1.6479,0.0933,0.1248,0.2227,0.2175,0.4017,43
2026-02-05 00:18:57.109,1.6479,0.0933,0.1407,0.2227,0.2179,0.4017,44
2026-02-05 00:18:57.286,1.6479,0.0933,0.1262,0.2227,0.2089,0.4017,45
2026-02-05 00:18:57.464,1.6479,0.0933,0.1252,0.2227,0.2026,0.4017,46
2026-02-05 00:18:57.643,1.6479,0.0933,0.1252,0.2227,0.1982,0.4017,47
2026-02-05 00:18:57.823,1.6479,0.0933,0.1407,0.2227,0.1947,0.4017,48
2026-02-05 00:18:58.004,1.6479,0.0933,0.1407,0.2227,0.2070,0.4017,49
2026-02-05 00:18:58.164,1.6479,0.0928,0.1406,0.2226,0.2009,0.4017,50
2026-02-05 00:18:58.326,1.6479,0.0932,0.1246,0.2223,0.1968,0.4017,51
2026-02-05 00:18:58.497,1.6479,0.0931,0.1406,0.2220,0.1937,0.4017,52
2026-02-05 00:18:58.674,1.6479,0.0932,0.1406,0.2223,0.2107,0.4017,53
2026-02-05 00:18:58.853,1.6479,0.0928,0.1405,0.2220,0.2131,0.4017,54
2026-02-05 00:18:59.034,1.6479,0.0931,0.1564,0.2221,0.2146,0.4017,55
2026-02-05 00:18:59.196,1.6479,0.0933,0.1407,0.2215,0.2062,0.4017,56
2026-02-05 00:18:59.360,1.6479,0.0933,0.1263,0.2211,0.2006,0.4017,57
